 l  u  v  type  shape  cells  cmssw_type  cmssw_shape  cmssw_cells  <nHitsTotal>  corrFactorTotal  <nHistsToA>  corrFactorToA  <nHitsBXM1>  corrFactorBXM1  <n32bWords>
  9   4   7   1   F 192   1   F 192  19.307800   1.000000   2.537600   1.000000   5.124600   1.000000  29.437400
  9   4   8   1   F 192   1   F 192  11.153600   1.000000   2.556400   1.000000   3.117400   1.000000  24.011600
  9   4   9   1   F 192   1   F 192   6.816600   1.000000   1.686800   1.000000   1.643400   1.000000  19.208000
  9   4  10   1   F 192   1   F 192   4.260000   1.000000   1.170400   1.000000   0.783400   1.000000  15.770400
  9   5   0   1   F 192   1   F 192  33.939400   1.000000   5.070000   1.000000   6.982400   1.000000  38.560400
  9   5   1   0   F 432   0   F 432  43.718800   1.000000   3.037200   1.000000   6.865800   1.000000  56.610800
  9   5   2   0   F 432   0   F 432  50.514600   1.000000   3.586200   1.000000   8.342000   1.000000  60.968000
  9   5   3   0   F 432   0   F 432  50.284200   1.000000   3.588000   1.000000   8.253800   1.000000  60.809000
  9   5   4   0   F 432   0   F 432  43.586400   1.000000   2.995800   1.000000   6.915400   1.000000  56.545800
  9   5   5   1   F 192   1   F 192  33.718400   1.000000   5.030200   1.000000   6.935200   1.000000  38.467400
  9   5   6   1   F 192   1   F 192  26.167400   1.000000   3.521600   1.000000   6.852800   1.000000  33.861000
  9   5   7   1   F 192   1   F 192  16.639800   1.000000   3.778600   1.000000   4.675400   1.000000  28.564200
  9   5   8   1   F 192   1   F 192  10.667600   1.000000   2.480400   1.000000   2.948800   1.000000  23.531000
  9   5   9   1   F 192   1   F 192   6.814400   1.000000   1.708400   1.000000   1.616200   1.000000  19.207200
  9   5  10   1   d 100   1   F 192   2.377800   0.597948   0.672800   0.716112   0.402600   0.776453   8.429000
  9   6   0   1   F 192   1   F 192  20.148200   1.000000   2.688200   1.000000   5.336400   1.000000  30.015600
  9   6   1   1   F 192   1   F 192  26.575000   1.000000   3.542800   1.000000   7.057800   1.000000  34.132800
  9   6   2   1   F 192   1   F 192  29.610000   1.000000   4.101200   1.000000   7.067600   1.000000  35.959000
  9   6   3   1   F 192   1   F 192  31.007800   1.000000   4.376000   1.000000   7.156000   1.000000  36.822200
  9   6   4   1   F 192   1   F 192  29.506200   1.000000   4.113600   1.000000   7.107400   1.000000  35.912400
  9   6   5   1   F 192   1   F 192  26.490200   1.000000   3.573200   1.000000   6.976600   1.000000  34.084800
  9   6   6   1   F 192   1   F 192  20.200800   1.000000   2.663800   1.000000   5.289000   1.000000  30.013200
  9   6   7   1   F 192   1   F 192  13.765000   1.000000   3.150200   1.000000   3.829800   1.000000  26.352400
  9   6   8   1   F 192   1   F 192   9.593000   1.000000   2.204000   1.000000   2.694200   1.000000  22.449800
  9   6   9   1   F 192   1   F 192   6.229600   1.000000   1.566200   1.000000   1.403400   1.000000  18.439800
  9   6  10   1   F 192   1   F 192   4.220600   1.000000   1.127000   1.000000   0.795800   1.000000  15.689000
  9   7   0   1   F 192   1   F 192  10.527800   1.000000   2.432200   1.000000   2.949400   1.000000  23.409200
  9   7   1   1   F 192   1   F 192  13.846000   1.000000   3.151200   1.000000   3.935800   1.000000  26.397200
  9   7   2   1   F 192   1   F 192  16.532400   1.000000   3.662800   1.000000   4.624800   1.000000  28.465200
  9   7   3   1   F 192   1   F 192  19.184800   1.000000   2.566800   1.000000   5.047000   1.000000  29.352200
  9   7   4   1   F 192   1   F 192  19.269800   1.000000   2.647600   1.000000   5.025000   1.000000  29.487000
  9   7   5   1   F 192   1   F 192  16.495800   1.000000   3.726200   1.000000   4.594000   1.000000  28.468200
  9   7   6   1   F 192   1   F 192  13.776200   1.000000   3.205800   1.000000   3.820800   1.000000  26.370800
  9   7   7   1   F 192   1   F 192  10.627400   1.000000   2.435400   1.000000   2.924000   1.000000  23.469400
  9   7   8   1   F 192   1   F 192   8.105800   1.000000   1.908600   1.000000   2.156000   1.000000  20.727600
  9   7   9   1   F 192   1   F 192   5.389200   1.000000   1.434000   1.000000   1.072000   1.000000  17.337200
  9   7  10   1   b 164   1   b 186   3.537400   0.914740   0.968200   0.967775   0.650600   0.985244  13.221800
  9   8   0   1   F 192   1   F 192   5.890600   1.000000   1.516200   1.000000   1.277200   1.000000  18.007600
  9   8   1   1   F 192   1   F 192   8.112400   1.000000   1.897800   1.000000   2.167400   1.000000  20.765200
  9   8   2   1   F 192   1   F 192   9.629200   1.000000   2.177600   1.000000   2.694200   1.000000  22.456000
  9   8   3   1   F 192   1   F 192  10.648200   1.000000   2.443000   1.000000   2.996400   1.000000  23.485400
  9   8   4   1   F 192   1   F 192  11.094800   1.000000   2.499600   1.000000   3.112800   1.000000  23.933800
  9   8   5   1   F 192   1   F 192  10.675400   1.000000   2.476000   1.000000   2.956000   1.000000  23.533600
  9   8   6   1   F 192   1   F 192   9.646800   1.000000   2.251800   1.000000   2.717800   1.000000  22.435200
  9   8   7   1   F 192   1   F 192   7.973400   1.000000   1.883400   1.000000   2.147200   1.000000  20.570600
  9   8   8   1   F 192   1   F 192   5.832000   1.000000   1.469800   1.000000   1.325000   1.000000  17.925400
  9   8   9   1   F 192   1   F 192   4.692600   1.000000   1.305800   1.000000   0.860600   1.000000  16.406200
  9   8  10   1   a 100   1   a 137   2.003400   0.720775   0.540600   0.771735   0.387800   0.793708   8.415000
  9   9   0   1   a 100   1   a 173   2.518800   0.604653   0.684600   0.699679   0.485400   0.741244   8.562800
  9   9   1   1   F 192   1   F 192   4.745600   1.000000   1.321200   1.000000   0.839000   1.000000  16.455000
  9   9   2   1   F 192   1   F 192   5.325400   1.000000   1.392800   1.000000   1.070400   1.000000  17.271000
  9   9   3   1   F 192   1   F 192   6.199400   1.000000   1.550200   1.000000   1.396400   1.000000  18.374200
  9   9   4   1   F 192   1   F 192   6.774600   1.000000   1.672400   1.000000   1.624000   1.000000  19.109600
  9   9   5   1   F 192   1   F 192   6.876200   1.000000   1.695200   1.000000   1.693400   1.000000  19.249400
  9   9   6   1   F 192   1   F 192   6.026600   1.000000   1.502800   1.000000   1.342000   1.000000  18.199800
  9   9   7   1   F 192   1   F 192   5.387000   1.000000   1.441400   1.000000   1.007600   1.000000  17.328600
  9   9   8   1   F 192   1   F 192   4.682800   1.000000   1.296600   1.000000   0.829200   1.000000  16.343000
  9   9   9   1   a 100   1   a 165   2.439400   0.625892   0.676800   0.705969   0.480400   0.748127   8.553400
  9  10   2   1   a 100   1   a 137   2.038400   0.718995   0.536400   0.762491   0.385000   0.787532   8.462000
  9  10   3   1   b 164   1   b 187   3.473600   0.914671   0.933400   0.973430   0.660800   0.983656  13.125800
  9  10   4   1   F 192   1   F 192   4.253600   1.000000   1.144600   1.000000   0.802200   1.000000  15.768200
  9  10   5   1   d 100   1   F 192   2.291800   0.599092   0.628600   0.723194   0.412200   0.768074   8.366600
  9  10   6   1   F 192   1   F 192   4.374000   1.000000   1.242200   1.000000   0.805000   1.000000  15.897200
  9  10   7   1   b 164   1   b 186   3.546200   0.911906   0.987600   0.969826   0.667800   0.980833  13.210200
  9  10   8   1   a 100   1   a 137   1.958800   0.720543   0.525800   0.771396   0.375200   0.788380   8.384400
 10   1   2   0   d 160   0   d 157  88.152400   1.020580  12.773200   1.001456  34.926800   1.023294  76.485200
 10   1   3   0   F 432   0   F 432 154.439200   1.000000  14.939600   1.000000  40.901600   1.000000 125.831600
 10   1   4   0   F 432   0   F 432  71.539000   1.000000   5.138600   1.000000  12.344200   1.000000  73.355800
 10   1   5   0   F 432   0   F 432  35.932800   1.000000   2.354800   1.000000   5.181400   1.000000  51.344800
 10   1   6   1   F 192   1   F 192  21.864000   1.000000   2.666000   1.000000   5.260800   1.000000  30.832000
 10   1   7   1   F 192   1   F 192  10.973200   1.000000   2.359400   1.000000   2.942200   1.000000  23.878200
 10   1   8   1   F 192   1   F 192   6.275000   1.000000   1.410400   1.000000   1.594600   1.000000  18.584000
 10   1   9   1   b 164   1   F 192   3.001400   0.883321   0.793600   0.956401   0.508200   0.980323  12.370200
 10   2   0   0   g 307   0   g 294 156.923600   1.044312  20.526400   1.046789  57.263800   1.044185 132.873200
 10   2   1   0   d 160   0   d 157  87.731400   1.020668  12.643000   1.001123  34.537600   1.023238  76.131400
 10   2   2   0   g 307   0   g 293 154.390000   1.047874  20.512800   1.049325  56.925600   1.047701 131.715000
 10   2   3   0   F 432   0   F 432 154.176600   1.000000  14.833800   1.000000  40.593400   1.000000 125.573200
 10   2   4   0   F 432   0   F 432  78.740400   1.000000   5.829800   1.000000  14.219400   1.000000  77.714000
 10   2   5   0   F 432   0   F 432  41.292600   1.000000   2.782400   1.000000   6.089200   1.000000  54.852200
 10   2   6   1   F 192   1   F 192  24.608200   1.000000   3.067400   1.000000   5.319400   1.000000  32.494400
 10   2   7   1   F 192   1   F 192  13.147200   1.000000   2.751400   1.000000   3.498800   1.000000  25.794400
 10   2   8   1   F 192   1   F 192   7.491400   1.000000   1.610600   1.000000   1.994200   1.000000  20.114800
 10   2   9   1   F 192   1   F 192   4.071400   1.000000   1.042600   1.000000   0.740400   1.000000  15.593000
 10   3   0   0   F 432   0   F 432 113.219800   1.000000   9.522200   1.000000  24.566400   1.000000  98.581000
 10   3   1   0   F 432   0   F 432 153.982400   1.000000  14.826000   1.000000  40.856800   1.000000 125.483600
 10   3   2   0   F 432   0   F 432 153.923400   1.000000  14.789200   1.000000  40.782800   1.000000 125.480600
 10   3   3   0   F 432   0   F 432 112.949600   1.000000   9.453000   1.000000  24.366600   1.000000  98.377200
 10   3   4   0   F 432   0   F 432  71.041400   1.000000   5.140600   1.000000  12.237400   1.000000  73.147400
 10   3   5   0   F 432   0   F 432  41.255000   1.000000   2.790600   1.000000   6.077400   1.000000  54.843400
 10   3   6   1   F 192   1   F 192  25.775200   1.000000   3.270000   1.000000   5.286800   1.000000  33.181800
 10   3   7   1   F 192   1   F 192  15.801000   1.000000   1.903800   1.000000   3.865800   1.000000  26.960000
 10   3   8   1   F 192   1   F 192   8.293200   1.000000   1.820600   1.000000   2.212200   1.000000  21.083200
 10   3   9   1   F 192   1   F 192   4.744800   1.000000   1.122000   1.000000   1.051800   1.000000  16.525800
 10   3  10   1   d 100   1   d 187   1.772400   0.624577   0.471600   0.743427   0.321200   0.782067   7.952000
 10   4   0   0   F 432   0   F 432  52.478200   1.000000   3.615400   1.000000   8.048800   1.000000  61.920400
 10   4   1   0   F 432   0   F 432  70.836200   1.000000   5.055200   1.000000  12.133000   1.000000  72.890400
 10   4   2   0   F 432   0   F 432  78.956200   1.000000   5.787600   1.000000  14.238000   1.000000  77.797200
 10   4   3   0   F 432   0   F 432  70.857200   1.000000   5.032200   1.000000  12.060400   1.000000  72.857200
 10   4   4   0   F 432   0   F 432  52.159400   1.000000   3.572800   1.000000   8.106200   1.000000  61.750600
 10   4   5   0   F 432   0   F 432  35.780600   1.000000   2.362400   1.000000   5.130600   1.000000  51.214400
 10   4   6   1   F 192   1   F 192  24.654000   1.000000   3.112600   1.000000   5.311600   1.000000  32.501800
 10   4   7   1   F 192   1   F 192  15.757000   1.000000   1.897400   1.000000   3.861000   1.000000  26.966200
 10   4   8   1   F 192   1   F 192   8.795600   1.000000   1.897200   1.000000   2.333400   1.000000  21.622800
 10   4   9   1   F 192   1   F 192   5.275200   1.000000   1.261800   1.000000   1.230000   1.000000  17.223400
 10   4  10   1   d 100   1   F 192   1.740600   0.626221   0.458000   0.755022   0.288200   0.802915   7.936800
 10   5   0   1   F 192   1   F 192  28.491600   1.000000   3.826800   1.000000   5.197400   1.000000  34.833400
 10   5   1   0   F 432   0   F 432  35.719800   1.000000   2.345400   1.000000   5.170400   1.000000  51.221800
 10   5   2   0   F 432   0   F 432  41.382400   1.000000   2.784600   1.000000   6.236600   1.000000  54.965000
 10   5   3   0   F 432   0   F 432  41.387600   1.000000   2.773200   1.000000   6.183400   1.000000  55.004000
 10   5   4   0   F 432   0   F 432  35.843800   1.000000   2.322600   1.000000   5.187400   1.000000  51.258800
 10   5   5   1   F 192   1   F 192  28.373600   1.000000   3.778800   1.000000   5.104400   1.000000  34.723600
 10   5   6   1   F 192   1   F 192  21.594400   1.000000   2.570400   1.000000   5.169400   1.000000  30.620600
 10   5   7   1   F 192   1   F 192  13.275600   1.000000   2.796400   1.000000   3.468600   1.000000  25.836200
 10   5   8   1   F 192   1   F 192   8.408000   1.000000   1.858400   1.000000   2.210000   1.000000  21.202800
 10   5   9   1   F 192   1   F 192   5.362600   1.000000   1.240400   1.000000   1.245800   1.000000  17.371000
 10   5  10   1   d 100   1   F 192   1.799200   0.624722   0.488200   0.742728   0.276200   0.809558   8.000600
 10   6   0   1   F 192   1   F 192  16.710800   1.000000   2.029000   1.000000   4.070400   1.000000  27.570800
 10   6   1   1   F 192   1   F 192  21.976600   1.000000   2.637200   1.000000   5.331800   1.000000  30.910800
 10   6   2   1   F 192   1   F 192  24.553400   1.000000   3.065200   1.000000   5.230200   1.000000  32.436400
 10   6   3   1   F 192   1   F 192  25.620200   1.000000   3.273400   1.000000   5.282800   1.000000  33.099400
 10   6   4   1   F 192   1   F 192  24.502000   1.000000   3.078800   1.000000   5.286400   1.000000  32.392600
 10   6   5   1   F 192   1   F 192  21.755800   1.000000   2.628400   1.000000   5.241000   1.000000  30.756600
 10   6   6   1   F 192   1   F 192  16.560800   1.000000   1.975200   1.000000   3.999200   1.000000  27.446200
 10   6   7   1   F 192   1   F 192  10.902800   1.000000   2.344600   1.000000   2.875200   1.000000  23.813600
 10   6   8   1   F 192   1   F 192   7.491800   1.000000   1.637600   1.000000   2.011000   1.000000  20.118200
 10   6   9   1   F 192   1   F 192   4.779200   1.000000   1.148400   1.000000   1.054200   1.000000  16.550800
 10   6  10   1   d 100   1   F 192   1.702800   0.625088   0.435400   0.754708   0.289000   0.805536   7.893400
 10   7   0   1   F 192   1   F 192   8.198800   1.000000   1.731400   1.000000   2.209400   1.000000  20.980800
 10   7   1   1   F 192   1   F 192  11.042800   1.000000   2.387400   1.000000   2.934200   1.000000  23.971600
 10   7   2   1   F 192   1   F 192  13.305200   1.000000   2.766800   1.000000   3.541200   1.000000  25.925200
 10   7   3   1   F 192   1   F 192  15.707400   1.000000   1.880800   1.000000   3.891400   1.000000  26.930000
 10   7   4   1   F 192   1   F 192  15.796400   1.000000   1.947200   1.000000   3.852000   1.000000  26.980000
 10   7   5   1   F 192   1   F 192  13.240600   1.000000   2.774000   1.000000   3.482600   1.000000  25.873800
 10   7   6   1   F 192   1   F 192  10.954800   1.000000   2.380000   1.000000   2.927400   1.000000  23.872800
 10   7   7   1   F 192   1   F 192   8.392800   1.000000   1.814600   1.000000   2.206000   1.000000  21.177600
 10   7   8   1   F 192   1   F 192   6.316600   1.000000   1.440200   1.000000   1.612200   1.000000  18.640200
 10   7   9   1   F 192   1   F 192   4.162200   1.000000   1.063800   1.000000   0.788800   1.000000  15.675200
 10   7  10   1   d 100   1   d 186   1.746600   0.625673   0.475400   0.743795   0.306600   0.791259   7.940600
 10   8   0   1   F 192   1   F 192   4.516800   1.000000   1.091400   1.000000   0.918600   1.000000  16.190600
 10   8   1   1   F 192   1   F 192   6.316400   1.000000   1.399000   1.000000   1.624400   1.000000  18.648200
 10   8   2   1   F 192   1   F 192   7.465000   1.000000   1.623800   1.000000   2.014600   1.000000  20.122200
 10   8   3   1   F 192   1   F 192   8.370800   1.000000   1.811200   1.000000   2.225800   1.000000  21.184400
