 l  u  v  type  shape  cells  cmssw_type  cmssw_shape  cmssw_cells  <nHitsTotal>  corrFactorTotal  <nHistsToA>  corrFactorToA  <nHitsBXM1>  corrFactorBXM1  <n32bWords>
  3   7   5   1   F 192   1   F 192  28.451600   1.000000   4.842000   1.000000   9.200600   1.000000  36.199800
  3   7   6   1   F 192   1   F 192  24.307000   1.000000   4.054200   1.000000   7.799400   1.000000  33.417000
  3   7   7   1   F 192   1   F 192  19.382600   1.000000   3.220200   1.000000   6.122600   1.000000  30.138400
  3   7   8   1   F 192   1   F 192  14.169400   1.000000   4.234800   1.000000   3.243600   1.000000  26.892800
  3   7   9   1   L 226   1   F 192  10.364800   1.176656   3.175600   1.178486   2.188200   1.170003  26.911000
  3   7  10   1   a 100   1   a 100   4.087800   1.000000   1.255000   1.000000   0.932200   1.000000  11.788800
  3   8   0   1   L 226   1   F 192  11.073600   1.176383   3.372800   1.182104   2.340600   1.168760  27.712600
  3   8   1   1   F 192   1   F 192  14.219600   1.000000   4.258800   1.000000   3.292400   1.000000  26.966200
  3   8   2   1   F 192   1   F 192  17.329400   1.000000   4.861200   1.000000   4.727800   1.000000  29.494800
  3   8   3   1   F 192   1   F 192  19.632000   1.000000   3.334000   1.000000   6.120400   1.000000  30.331200
  3   8   4   1   F 192   1   F 192  20.624200   1.000000   3.465800   1.000000   6.476000   1.000000  30.993800
  3   8   5   1   F 192   1   F 192  19.701400   1.000000   3.321800   1.000000   6.191200   1.000000  30.368000
  3   8   6   1   F 192   1   F 192  17.188400   1.000000   4.872200   1.000000   4.590600   1.000000  29.429000
  3   8   7   1   F 192   1   F 192  14.108600   1.000000   4.204400   1.000000   3.255600   1.000000  26.815000
  3   8   8   1   F 192   1   F 192  11.082000   1.000000   3.391600   1.000000   2.360200   1.000000  24.043600
  3   8   9   1   L 226   1   F 192   8.519200   1.177716   2.602800   1.176195   1.870600   1.158452  24.631600
  3   9   1   1   F 192   1   F 192   8.528800   1.000000   2.590800   1.000000   1.869000   1.000000  21.333400
  3   9   2   1   L 226   1   F 192  10.202600   1.176386   3.127800   1.181533   2.200800   1.168030  26.706600
  3   9   3   1   F 192   1   F 192  11.593600   1.000000   3.573800   1.000000   2.440800   1.000000  24.534200
  3   9   4   1   F 192   1   F 192  12.270400   1.000000   3.790600   1.000000   2.543200   1.000000  25.178200
  3   9   5   1   F 192   1   F 192  12.288600   1.000000   3.808400   1.000000   2.518800   1.000000  25.143600
  3   9   6   1   F 192   1   F 192  11.511800   1.000000   3.531600   1.000000   2.397400   1.000000  24.403000
  3   9   7   1   L 226   1   F 192  10.298000   1.177238   3.099400   1.177970   2.271600   1.168604  26.841400
  3   9   8   1   b 164   1   F 164   7.484600   1.000000   2.258600   1.000000   1.672200   1.000000  18.635600
  3  10   3   1   a 100   1   a  92   3.846000   1.061726   1.195800   1.015387   0.871800   1.005965  11.645000
  3  10   4   1   b 164   1   d 164   6.668400   1.000000   2.052000   1.000000   1.526400   1.000000  17.713800
  3  10   5   1   d 100   1   d  93   4.568000   1.051095   1.467200   1.009678   0.993400   1.002617  12.474200
  3  10   6   1   b 164   1   d 164   6.844800   1.000000   2.105400   1.000000   1.547400   1.000000  17.921800
  3  10   7   1   a 100   1   a 100   3.987200   1.000000   1.227600   1.000000   0.879400   1.000000  11.715800
  4   1   2   0   d 160   0   g 162 118.212400   0.988402  26.605800   0.998158  63.319600   0.984513 101.381400
  4   1   3   0   F 432   0   F 432 203.069800   1.000000  34.254400   1.000000  74.770800   1.000000 166.603600
  4   1   4   0   F 432   0   F 432 105.263800   1.000000  13.206000   1.000000  26.816800   1.000000  96.815000
  4   1   5   1   F 192   1   F 192  54.905800   1.000000  11.667800   1.000000  15.795000   1.000000  54.081400
  4   1   6   1   F 192   1   F 192  34.707600   1.000000   6.407200   1.000000  11.493200   1.000000  40.561800
  4   1   7   1   F 192   1   F 192  20.899200   1.000000   3.864600   1.000000   6.670000   1.000000  31.383200
  4   1   8   1   F 192   1   F 192  12.026800   1.000000   3.630200   1.000000   2.960000   1.000000  25.090800
  4   1   9   1   a 100   1   F  92   3.909800   1.063942   1.275600   1.013013   0.858600   1.003261  11.766400
  4   2   0   0   g 307   0   a 288 191.069200   1.065971  39.017800   1.066354  93.283400   1.065980 169.875000
  4   2   1   0   d 160   0   g 162 117.998600   0.988447  26.544800   0.998267  63.158000   0.984471 101.236400
  4   2   2   0   g 307   0   a 300 201.839400   1.023519  42.078000   1.023984 100.141800   1.023099 172.510200
  4   2   3   0   F 432   0   F 432 202.629400   1.000000  33.953400   1.000000  75.102600   1.000000 166.316600
  4   2   4   0   F 432   0   F 432 115.205000   1.000000  14.944000   1.000000  30.546400   1.000000 103.611800
  4   2   5   0   F 432   0   F 432  65.985400   1.000000   7.323400   1.000000  14.484600   1.000000  72.198400
  4   2   6   1   F 192   1   F 192  39.784000   1.000000   7.356000   1.000000  13.351400   1.000000  43.928000
  4   2   7   1   F 192   1   F 192  24.518600   1.000000   4.432000   1.000000   8.005600   1.000000  33.772600
  4   2   8   1   F 192   1   F 192  14.811600   1.000000   4.228200   1.000000   4.181600   1.000000  27.642400
  4   2   9   1   L 226   1   F 192   8.615400   1.177728   2.770800   1.176122   1.825000   1.155507  24.813200
  4   3   0   0   F 432   0   F 432 158.974600   1.000000  23.156000   1.000000  49.791200   1.000000 133.949000
  4   3   1   0   F 432   0   F 432 203.158200   1.000000  34.271600   1.000000  75.021400   1.000000 166.719000
  4   3   2   0   F 432   0   F 432 203.315400   1.000000  34.189000   1.000000  75.051000   1.000000 166.773600
  4   3   3   0   F 432   0   F 432 159.040800   1.000000  23.152000   1.000000  49.950200   1.000000 134.012200
  4   3   4   0   F 432   0   F 432 105.090400   1.000000  13.160000   1.000000  26.870000   1.000000  96.718200
  4   3   5   0   F 432   0   F 432  66.090400   1.000000   7.326600   1.000000  14.604400   1.000000  72.219000
  4   3   6   1   F 192   1   F 192  42.067000   1.000000   7.944000   1.000000  13.936400   1.000000  45.530800
  4   3   7   1   F 192   1   F 192  26.607400   1.000000   4.831200   1.000000   8.771400   1.000000  35.154200
  4   3   8   1   F 192   1   F 192  16.649800   1.000000   3.074200   1.000000   5.335000   1.000000  28.505600
  4   3   9   1   F 192   1   F 192   9.573600   1.000000   3.043400   1.000000   2.033400   1.000000  22.554600
  4   4   0   0   F 432   0   F 432  82.010400   1.000000   9.548200   1.000000  19.132200   1.000000  81.941400
  4   4   1   0   F 432   0   F 432 105.565600   1.000000  13.271400   1.000000  26.987200   1.000000  97.070000
  4   4   2   0   F 432   0   F 432 115.426000   1.000000  14.921000   1.000000  30.476800   1.000000 103.674000
  4   4   3   0   F 432   0   F 432 105.367200   1.000000  13.240200   1.000000  26.880400   1.000000  96.951600
  4   4   4   0   F 432   0   F 432  82.042400   1.000000   9.577800   1.000000  19.367600   1.000000  81.992000
  4   4   5   0   F 432   1   F 192  54.654000   1.055740  11.836200   0.548808  15.457000   0.819033  67.945000
  4   4   6   1   F 192   1   F 192  39.794000   1.000000   7.395000   1.000000  13.237800   1.000000  43.953400
  4   4   7   1   F 192   1   F 192  26.646600   1.000000   4.882600   1.000000   8.727000   1.000000  35.174400
  4   4   8   1   F 192   1   F 192  17.298600   1.000000   3.183200   1.000000   5.570200   1.000000  28.957800
  4   4   9   1   F 192   1   F 192  10.266000   1.000000   3.216800   1.000000   2.176200   1.000000  23.270600
  4   4  10   1   d 100   1   d 100   3.955000   1.000000   1.296600   1.000000   0.911600   1.000000  11.730600
  4   5   0   1   F 192   1   F 192  45.703400   1.000000   8.810600   1.000000  14.820200   1.000000  47.910000
  4   5   1   0   F 432   1   F 192  54.807200   1.056062  11.672200   0.547917  15.732800   0.819714  67.997000
  4   5   2   0   F 432   0   F 432  66.405800   1.000000   7.454400   1.000000  14.529400   1.000000  72.447000
  4   5   3   0   F 432   0   F 432  66.196800   1.000000   7.371000   1.000000  14.688000   1.000000  72.324000
  4   5   4   1   F 192   1   F 192  54.767400   1.000000  11.726800   1.000000  15.636400   1.000000  54.029800
  4   5   5   1   F 192   1   F 192  45.490600   1.000000   8.692200   1.000000  14.546600   1.000000  47.753000
  4   5   6   1   F 192   1   F 192  34.826400   1.000000   6.508800   1.000000  11.487400   1.000000  40.677000
  4   5   7   1   F 192   1   F 192  24.457000   1.000000   4.352400   1.000000   8.030400   1.000000  33.703800
  4   5   8   1   F 192   1   F 192  16.717400   1.000000   3.074000   1.000000   5.300800   1.000000  28.503400
  4   5   9   1   F 192   1   F 192  10.279000   1.000000   3.238400   1.000000   2.229600   1.000000  23.344600
  4   5  10   1   d 100   1   d 100   4.131000   1.000000   1.372600   1.000000   0.937800   1.000000  11.941000
  4   6   0   1   F 192   1   F 192  27.362200   1.000000   4.967800   1.000000   9.075600   1.000000  35.678400
  4   6   1   1   F 192   1   F 192  34.699400   1.000000   6.430000   1.000000  11.461600   1.000000  40.571400
  4   6   2   1   F 192   1   F 192  40.055000   1.000000   7.494200   1.000000  13.273600   1.000000  44.127000
  4   6   3   1   F 192   1   F 192  41.949200   1.000000   7.923000   1.000000  13.932800   1.000000  45.437400
  4   6   4   1   F 192   1   F 192  39.981200   1.000000   7.474400   1.000000  13.267800   1.000000  44.071200
  4   6   5   1   F 192   1   F 192  34.799200   1.000000   6.416200   1.000000  11.455400   1.000000  40.574400
  4   6   6   1   F 192   1   F 192  27.429000   1.000000   5.003000   1.000000   8.991600   1.000000  35.717600
  4   6   7   1   F 192   1   F 192  21.099400   1.000000   3.852000   1.000000   6.866400   1.000000  31.520200
  4   6   8   1   F 192   1   F 192  14.670800   1.000000   4.134800   1.000000   4.239200   1.000000  27.551600
  4   6   9   1   L 226   1   F 192   9.548600   1.177366   2.986200   1.179024   2.029000   1.162445  26.003200
  4   6  10   1   d 100   1   d 100   3.874600   1.000000   1.293200   1.000000   0.878000   1.000000  11.655600
  4   7   0   1   F 192   1   F 192  16.572800   1.000000   3.033400   1.000000   5.246600   1.000000  28.427200
  4   7   1   1   F 192   1   F 192  21.304600   1.000000   3.844200   1.000000   6.956200   1.000000  31.661200
  4   7   2   1   F 192   1   F 192  24.467000   1.000000   4.375800   1.000000   8.013200   1.000000  33.730200
  4   7   3   1   F 192   1   F 192  26.840200   1.000000   4.882600   1.000000   8.836000   1.000000  35.306000
  4   7   4   1   F 192   1   F 192  26.671000   1.000000   4.854000   1.000000   8.717000   1.000000  35.221600
  4   7   5   1   F 192   1   F 192  24.721400   1.000000   4.531200   1.000000   8.042600   1.000000  33.910200
  4   7   6   1   F 192   1   F 192  21.006000   1.000000   3.792000   1.000000   6.856200   1.000000  31.411600
  4   7   7   1   F 192   1   F 192  16.589800   1.000000   3.055600   1.000000   5.307800   1.000000  28.435600
  4   7   8   1   F 192   1   F 192  12.105600   1.000000   3.635800   1.000000   2.981800   1.000000  25.232600
  4   7   9   1   F 192   1   F 192   8.585800   1.000000   2.687200   1.000000   1.875600   1.000000  21.424200
  4   8   0   1   F 192   1   F 192   9.081000   1.000000   2.853400   1.000000   1.944800   1.000000  22.003800
  4   8   1   1   F 192   1   F 192  11.986800   1.000000   3.601200   1.000000   2.991200   1.000000  25.056600
  4   8   2   1   F 192   1   F 192  14.792800   1.000000   4.242000   1.000000   4.220800   1.000000  27.671400
  4   8   3   1   F 192   1   F 192  16.660400   1.000000   3.031200   1.000000   5.330600   1.000000  28.505800
  4   8   4   1   F 192   1   F 192  17.572200   1.000000   3.207400   1.000000   5.596000   1.000000  29.129000
  4   8   5   1   F 192   1   F 192  16.736800   1.000000   3.064600   1.000000   5.378200   1.000000  28.557800
  4   8   6   1   F 192   1   F 192  14.714400   1.000000   4.154800   1.000000   4.151400   1.000000  27.531200
  4   8   7   1   F 192   1   F 192  12.084000   1.000000   3.636800   1.000000   2.973000   1.000000  25.209600
  4   8   8   1   F 192   1   F 192   9.201000   1.000000   2.894400   1.000000   1.964000   1.000000  22.172000
  4   8   9   1   a 100   1   F 100   4.089000   1.000000   1.269800   1.000000   0.930000   1.000000  11.850200
  4   9   1   1   a 100   1   F  92   3.941600   1.061752   1.256000   1.012739   0.871000   1.005741  11.804400
  4   9   2   1   F 192   1   F 192   8.577800   1.000000   2.686400   1.000000   1.876000   1.000000  21.407200
  4   9   3   1   L 226   1   F 192   9.613400   1.177523   3.037000   1.181890   2.010600   1.160251  26.121400
  4   9   4   1   F 192   1   F 192  10.172400   1.000000   3.212600   1.000000   2.155600   1.000000  23.191000
  4   9   5   1   F 192   1   F 192  10.220400   1.000000   3.233000   1.000000   2.186800   1.000000  23.235400
  4   9   6   1   F 192   1   F 192   9.456400   1.000000   3.002200   1.000000   2.011400   1.000000  22.440600
  4   9   7   1   L 226   1   F 192   8.558000   1.177822   2.692400   1.175011   1.898400   1.159292  24.786600
  4   9   8   1   a 100   1   F 100   4.061800   1.000000   1.267200   1.000000   0.912400   1.000000  11.835000
  4  10   4   1   d 100   1   d  92   3.599200   1.055846   1.174200   1.014137   0.866200   1.006696  11.434200
  4  10   5   1   d 100   1   d  92   3.812000   1.058552   1.263800   1.011711   0.859400   1.005353  11.696000
  4  10   6   1   d 100   1   d  93   3.738800   1.038034   1.222400   1.005236   0.862800   1.000232  11.562200
  5   1   2   0   d 160   0   g 162 130.573400   0.985867  32.020200   0.994291  78.442200   0.987265 112.367200
  5   1   3   0   F 432   0   F 432 229.227800   1.000000  35.976200   1.000000  89.826000   1.000000 183.770200
  5   1   4   0   F 432   0   F 432 119.586800   1.000000  12.801000   1.000000  30.058800   1.000000 104.651800
  5   1   5   1   F 192   1   F 192  59.726600   1.000000  12.523400   1.000000  16.501800   1.000000  57.048400
  5   1   6   1   F 192   1   F 192  38.222200   1.000000   6.739800   1.000000  12.444800   1.000000  42.693000
  5   1   7   1   F 192   1   F 192  23.217200   1.000000   3.908800   1.000000   7.336400   1.000000  32.698000
  5   1   8   1   F 192   1   F 192  13.341400   1.000000   3.904000   1.000000   3.350400   1.000000  26.140800
  5   1   9   1   b 164   1   F 164   7.105600   1.000000   2.202200   1.000000   1.519800   1.000000  18.128000
  5   2   0   0   g 307   0   a 288 213.591200   1.066031  46.215600   1.066008 116.780200   1.066140 190.156200
  5   2   1   0   d 160   0   g 162 130.402800   0.985862  31.873200   0.994227  78.154400   0.987218 112.217200
  5   2   2   0   g 307   0   a 300 225.061000   1.023258  49.889400   1.022762 124.899400   1.023344 192.827400
  5   2   3   0   F 432   0   F 432 228.229200   1.000000  35.632000   1.000000  89.647200   1.000000 183.089200
  5   2   4   0   F 432   0   F 432 131.396200   1.000000  14.539200   1.000000  34.794000   1.000000 112.591200
  5   2   5   0   F 432   0   F 432  74.425000   1.000000   6.790200   1.000000  15.489600   1.000000  76.227400
  5   2   6   1   F 192   1   F 192  43.575200   1.000000   7.745600   1.000000  14.302400   1.000000  46.296200
  5   2   7   1   F 192   1   F 192  26.917600   1.000000   4.562200   1.000000   8.594600   1.000000  35.134800
  5   2   8   1   F 192   1   F 192  16.516400   1.000000   4.574400   1.000000   4.830800   1.000000  28.874600
  5   2   9   1   L 226   1   F 192   9.445200   1.177021   2.881200   1.175621   1.929800   1.158980  25.669600
  5   3   0   0   F 432   0   F 432 180.167800   1.000000  23.364800   1.000000  58.066600   1.000000 146.453600
  5   3   1   0   F 432   0   F 432 228.904600   1.000000  35.833000   1.000000  89.379800   1.000000 183.456600
  5   3   2   0   F 432   0   F 432 229.044400   1.000000  35.691600   1.000000  89.522000   1.000000 183.527600
  5   3   3   0   F 432   0   F 432 180.447800   1.000000  23.367200   1.000000  58.433000   1.000000 146.707000
  5   3   4   0   F 432   0   F 432 119.769400   1.000000  12.701400   1.000000  30.201200   1.000000 104.776800
  5   3   5   0   F 432   0   F 432  74.595000   1.000000   6.832800   1.000000  15.531400   1.000000  76.346800
  5   3   6   1   F 192   1   F 192  46.025800   1.000000   8.368600   1.000000  14.892400   1.000000  47.935600
  5   3   7   1   F 192   1   F 192  29.074600   1.000000   5.008600   1.000000   9.377000   1.000000  36.622800
  5   3   8   1   F 192   1   F 192  18.456200   1.000000   3.131600   1.000000   5.705400   1.000000  29.436800
